name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,sample_index,predicted_class,confidence,entropy,variation_ratio,mean_prob,std_prob,mean_probs,std_probs
2724,7.18,0.15,16.0,0.12,5,2013-2018,M-v,3Ek,,,2013 RY155,2460800.5,105.25902,226.02618,19.71545,10.88267,0.1917845,0.00325204,45.1196596,MPO644984,4,Alexanders,000A,2018-09-14,2428433.02768,303.0740285,36.4664082,53.772911,21.7300501,1.0033104,Distant Object,,,,,,,2341,1,0.9979664,0.014634991,0.0,0.49999994,0.0010709616,"[0.00203346973285079, 0.9979664087295532]","[0.0010709635680541396, 0.0010709597263485193]"
2725,7.01,0.15,16.0,0.27,4,2013-2023,M-v,3Ek,,,2013 RZ155,2460800.5,208.55076,355.41096,186.21519,28.84688,0.1027998,0.00378574,40.7726237,E2023-W66,6,MPCLINUX,000A,2023-11-19,2500806.11059,260.3472463,36.5812061,44.9640413,20.1708734,1.0038558,Distant Object,,,,,,,2342,1,0.9974649,0.01768624,0.0,0.50000006,0.0016614171,"[0.002535247476771474, 0.9974648952484131]","[0.001661414746195078, 0.001661419402807951]"
2726,7.96,0.15,18.0,0.16,4,2013-2024,M-v,3Ek,,,2013 RA156,2460800.5,203.45202,158.56014,35.93009,13.05403,0.0790212,0.0056758,31.1256038,MPO893383,5,MPCLINUX,000A,2024-11-24,2488382.15897,173.6507556,28.6660212,33.5851864,15.4656223,1.005792,Distant Object,,,,,,,2343,1,0.99938667,0.0051503023,0.0,0.50000006,0.00018954182,"[0.0006134233553893864, 0.9993866682052612]","[0.00018954028200823814, 0.00018954336701426655]"
2727,7.69,0.15,9.0,0.12,6,2013-2018,M-v,3Ek,,,2013 RB156,2460800.5,274.92915,6.16158,45.2662,38.96626,0.1151751,0.00407195,38.8389902,MPO644984,6,Alexanders,000A,2018-11-07,2481692.67564,242.0482209,34.3657056,43.3122748,19.1618896,1.0041485,Distant Object,,,,,,,2344,1,0.9972904,0.01872374,0.0,0.5000001,0.0018241175,"[0.0027098983991891146, 0.9972903728485107]","[0.001824119477532804, 0.001824115519411862]"
2728,7.55,0.15,14.0,0.13,8,2013-2018,M-v,3Ek,,,2013 RC156,2460800.5,0.20289,319.91713,349.18074,34.99874,0.7822323,0.00043722,171.9243865,MPO644984,5,Alexanders,000A,2018-10-21,2460336.43321,2254.2715232,37.4395782,306.4091948,33.3630128,1.0004438,Distant Object,,,,,,,2345,0,0.99928683,0.0058814636,0.0,0.50000006,0.0015067463,"[0.9992868304252625, 0.000713340996298939]","[0.0015067447675392032, 0.0015067477943375707]"
2729,6.82,0.15,16.0,0.15,5,2013-2022,M-v,3El,,,2013 RD156,2460800.5,65.0717,324.16597,305.74225,29.20793,0.0750193,0.00306912,46.8950112,MPO714113,4,MPCLINUX,000A,2022-08-27,2439598.29088,321.136719,43.3769803,50.4130421,23.3155455,1.0031237,Distant Object,,,,,,,2346,1,0.9951828,0.030508155,0.0,0.5,0.0028415858,"[0.004817226901650429, 0.9951828122138977]","[0.002841587644070387, 0.0028415839187800884]"
2730,7.24,0.15,17.0,0.25,4,2013-2024,M-v,3Ek,,,2013 RE156,2460800.5,32.12029,47.57493,259.30537,13.41999,0.0408681,0.00380797,40.6138018,E2024-TO9,5,MPCLINUX,000A,2024-10-01,2452365.32838,258.8275299,38.9539929,42.2736107,20.2729843,1.0038786,Distant Object,,,,,,,2347,1,0.99835086,0.012215069,0.0,0.50000006,0.00078997575,"[0.00164921791292727, 0.9983508586883545]","[0.0007899757474660873, 0.0007899758056737483]"
2731,7.27,0.15,15.0,0.71,3,2013-2024,M-v,3Ek,,,2013 RF156,2460800.5,143.52558,306.7301,249.57546,6.589,0.255364,0.00397973,39.4367026,MPO893383,6,MPCLINUX,000A,2024-10-01,2424736.07806,247.6571627,29.3659885,49.5074167,18.4325024,1.0040542,Distant Object,,,,,,,2348,1,0.99901414,0.0078107445,0.0,0.5000001,0.0004611506,"[0.0009860711870715022, 0.999014139175415]","[0.0004611490585375577, 0.00046115214354358613]"
2732,7.68,0.15,34.0,0.18,5,2013-2019,M-v,3Ek,,,2013 RG156,2460800.5,184.70143,330.28012,205.64301,5.35879,0.1709379,0.00397982,39.436095,E2025-MF8,5,MPCLINUX,000A,2019-11-02,2504847.58026,247.6514392,32.6949717,46.1772183,19.1418908,1.0040543,Distant Object,,,,,,,2349,1,0.9989523,0.008236067,0.0,0.50000006,0.0004770914,"[0.0010477870237082243, 0.998952329158783]","[0.0004770916420966387, 0.00047709117643535137]"
2733,8.1,0.15,12.0,0.1,5,2013-2018,M-v,3Ek,,,2013 RH156,2460800.5,58.90153,124.4723,185.89378,8.99508,0.0563277,0.00396216,39.5531444,MPO644985,5,Alexanders,000A,2018-09-10,2445934.25987,248.7548301,37.3252067,41.7810821,19.7138249,1.0040362,Distant Object,,,,,,,2350,1,0.9986663,0.010160655,0.0,0.4999999,0.000560411,"[0.0013335230760276318, 0.9986662864685059]","[0.0005604108446277678, 0.0005604112520813942]"
2734,7.69,0.15,18.0,0.16,5,2013-2018,M-v,3Ek,,,2013 RO156,2460800.5,354.74557,115.15323,262.75803,1.35386,0.0381924,0.00348406,43.0935375,E2023-Y06,5,MPCLINUX,000A,2018-11-07,2462308.66016,282.8904063,41.4476919,44.7393831,21.5153394,1.0035475,Distant Object,,,,,,,2351,1,0.99831873,0.012419753,0.0,0.49999997,0.00078863994,"[0.0016811956884339452, 0.9983187317848206]","[0.0007886415696702898, 0.0007886383100412786]"
2735,7.38,0.15,14.0,0.39,4,2013-2021,M-v,3Ek,,,2013 RP156,2460800.5,141.67779,229.27821,357.63051,31.45467,0.1114984,0.00402846,39.1180114,E2021-VR4,4,MPCLINUX,000A,2021-11-05,2425630.75767,244.6612292,34.7564157,43.4796071,19.3158502,1.0041041,Distant Object,,,,,,,2352,1,0.9976468,0.016593106,0.0,0.5000001,0.0011930515,"[0.0023534311912953854, 0.9976468086242676]","[0.0011930469190701842, 0.0011930559994652867]"
2736,7.01,0.15,33.0,0.2,4,2013-2024,M-v,3Ek,,,2013 RQ156,2460800.5,182.66986,359.01294,189.34107,12.30995,0.1201449,0.00395209,39.6203332,MPO893383,6,MPCLINUX,000A,2024-11-01,2505671.48684,249.3889377,34.8601522,44.3805142,19.5242109,1.0040259,Distant Object,,,,,,,2353,1,0.9986945,0.009975731,0.0,0.50000006,0.0006832179,"[0.0013056802563369274, 0.9986944794654846]","[0.0006832175422459841, 0.000683218240737915]"
2737,6.26,0.15,20.0,0.42,4,2013-2021,M-v,3Ek,,,2013 RR156,2460800.5,26.41121,334.14618,0.15839,29.47533,0.2159344,0.00196914,63.0402226,E2021-VR4,4,MPCLINUX,000A,2021-11-05,2447387.66673,500.5259597,49.42767,76.6527752,30.0504021,1.0020019,Distant Object,,,,,,,2354,1,0.9732881,0.123119116,0.0,0.4999999,0.022324946,"[0.02671169303357601, 0.9732881188392639]","[0.0223249439150095, 0.022324949502944946]"
2738,7.52,0.15,18.0,0.1,6,2013-2018,M-v,3Ek,,,2013 RS156,2460800.5,23.21516,148.06666,177.97811,14.2954,0.3885792,0.00206609,61.0524088,MPO644986,5,Alexanders,000A,2018-11-26,2449563.7333,477.0393508,37.3287126,84.776105,25.916937,1.0021007,Distant Object,,,,,,,2355,1,0.98793304,0.06529661,0.0,0.49999994,0.0070772166,"[0.01206683274358511, 0.9879330396652222]","[0.007077214308083057, 0.0070772189646959305]"
2739,6.34,0.15,21.0,0.1,6,2013-2018,M-v,3Ek,,,2013 RT156,2460800.5,294.49098,305.32921,168.81704,22.93339,0.3406433,0.00240204,55.2181964,MPO644986,5,Alexanders,000A,2018-11-26,2488073.19775,410.3206043,36.4084878,74.027905,24.4053976,1.0024431,Distant Object,,,,,,,2356,1,0.99294615,0.041975457,0.0,0.50000006,0.004810227,"[0.0070539736188948154, 0.9929461479187012]","[0.004810228943824768, 0.00481022521853447]"
2740,8.07,0.15,20.0,0.12,5,2013-2019,M-v,3Ek,,,2013 RU156,2460800.5,0.16449,345.73246,37.39808,11.56635,0.3814086,0.00228049,57.1633236,E2024-F07,6,MPCLINUX,000A,2019-09-27,2460728.36792,432.1914863,35.3607404,78.9659068,24.4238154,1.0023192,Distant Object,,,,,,,2357,1,0.99315935,0.040917143,0.0,0.5,0.0044655106,"[0.0068406956270337105, 0.9931593537330627]","[0.004465505480766296, 0.004465515725314617]"
2741,7.79,0.15,19.0,0.78,3,2013-2018,M-v,3Ek,,,2013 RV156,2460800.5,9.60844,301.00056,79.0436,5.70896,0.087652,0.00338222,43.9543537,E2025-K72,5,MPCLINUX,000A,2018-09-11,2457959.61537,291.4089244,40.1016667,47.8070407,21.808329,1.0034434,Distant Object,,,,,,,2358,1,0.9979723,0.01459915,0.0,0.5,0.00089916645,"[0.002027709037065506, 0.997972309589386]","[0.0008991649956442416, 0.0008991679060272872]"
2742,7.56,0.15,10.0,0.24,5,2013-2024,M-v,3Ek,,,2013 RW156,2460800.5,276.6377,223.30202,208.5052,15.76685,0.0877862,0.00378294,40.792769,E2024-TO9,5,MPCLINUX,000A,2024-10-01,2482837.11212,260.5402222,37.2117268,44.3738112,20.2392015,1.003853,Distant Object,,,,,,,2359,1,0.9983415,0.01227463,0.0,0.5,0.0009185034,"[0.0016585097182542086, 0.9983415007591248]","[0.0009185051894746721, 0.0009185015805996954]"
2743,8.1,0.15,18.0,0.23,4,2013-2024,M-v,3Ek,,,2013 RX156,2460800.5,4.41988,166.76593,171.05864,31.18543,0.1927487,0.00326431,45.0064799,E2024-TO9,5,MPCLINUX,000A,2024-10-01,2459446.49455,301.934382,36.3315394,53.6814204,21.6671982,1.003323,Distant Object,,,,,,,2360,1,0.99666655,0.022340527,0.0,0.49999994,0.0021247454,"[0.0033333399333059788, 0.9966665506362915]","[0.0021247444674372673, 0.00212474656291306]"
2744,6.98,0.15,15.0,0.11,4,2013-2023,M-v,3Ek,,,2013 RY156,2460800.5,57.23548,56.97519,194.38969,14.85447,0.2816266,0.00284841,49.2871921,MPO781698,5,MPCLINUX,000A,2023-09-06,2440706.59465,346.0199313,35.4066078,63.1677764,22.6890252,1.0028984,Distant Object,,,,,,,2361,1,0.99697024,0.02059542,0.0,0.49999997,0.00158824,"[0.0030297287739813328, 0.9969702363014221]","[0.0015882410807535052, 0.0015882388688623905]"
2745,7.82,0.15,11.0,0.07,5,2013-2018,M-v,3Ek,,,2013 RZ156,2460800.5,88.9191,252.54632,36.39445,26.39481,0.0580336,0.00371779,41.2679674,MPO644987,5,Alexanders,000A,2018-10-10,2436882.72826,265.1060374,38.8730387,43.6628961,20.5644905,1.0037864,Distant Object,,,,,,,2362,1,0.99706984,0.020015443,0.0,0.49999988,0.0016938307,"[0.0029299193993210793, 0.9970698356628418]","[0.0016938336193561554, 0.001693827798590064]"
2746,8.47,0.15,24.0,0.1,4,2013-2018,M-v,3Ek,,,2013 RA157,2460800.5,10.8582,202.13534,178.80747,37.60987,0.3997722,0.00239816,55.2777934,MPO644987,5,Alexanders,000A,2018-12-02,2456272.66546,410.9850721,33.1792683,77.3763185,23.2217087,1.0024391,Distant Object,,,,,,,2363,1,0.9917223,0.04792822,0.0,0.5,0.006743036,"[0.008277700282633305, 0.9917222857475281]","[0.006743037607520819, 0.006743034813553095]"
2747,8.35,0.15,10.0,0.13,5,2013-2017,M-v,3Ek,,,2013 RB157,2460800.5,67.69383,214.57856,77.08676,8.6962,0.226296,0.00393535,39.7325966,MPO644987,4,Alexanders,000A,2017-09-18,2443598.80508,250.4496459,30.7412689,48.7239243,18.8489476,1.0040088,Distant Object,,,,,,,2364,1,0.9989941,0.007947633,0.0,0.49999997,0.00040695292,"[0.0010058418847620487, 0.9989941120147705]","[0.0004069517308380455, 0.0004069540882483125]"
2748,8.89,0.15,17.0,0.15,4,2013-2018,M-v,3Ek,,,2013 RC157,2460800.5,5.52316,250.46281,139.45478,12.81661,0.2571692,0.00395653,39.5907078,MPO644987,6,Alexanders,000A,2018-11-07,2459404.52881,249.1092758,29.4091971,49.7722185,18.4861684,1.0040305,Distant Object,,,,,,,2365,1,0.9990014,0.007897781,0.0,0.5,0.00043205987,"[0.0009986304212361574, 0.9990013837814331]","[0.00043205832480452955, 0.0004320613807067275]"
2749,7.7,0.15,23.0,0.07,4,2013-2018,M-v,3Ek,,,2013 RD157,2460800.5,53.72382,164.20259,151.0961,12.15936,0.0995306,0.00423775,37.8192272,MPO644987,6,Alexanders,000A,2018-11-27,2448122.91074,232.5781841,34.0550568,41.5833976,18.7222885,1.0043182,Distant Object,,,,,,,2366,1,0.9989296,0.008391299,0.0,0.50000006,0.00052333757,"[0.001070443307980895, 0.9989296197891235]","[0.000523335998877883, 0.0005233391420915723]"
2750,7.28,0.15,10.0,0.14,5,2013-2018,M-v,3Ek,,,2013 RE157,2460800.5,75.99672,132.53376,179.21635,35.61233,0.1340324,0.00313959,46.1906993,MPO644988,5,Alexanders,000A,2018-11-17,2436593.86837,313.9292669,39.999649,52.3817496,22.680449,1.0031956,Distant Object,,,,,,,2367,1,0.9955412,0.028583199,0.0,0.49999994,0.0030986657,"[0.00445867283269763, 0.9955412149429321]","[0.0030986666679382324, 0.003098665038123727]"
2751,8.35,0.15,10.0,0.11,5,2013-2018,M-v,3Ek,,,2013 RF157,2460800.5,4.44284,297.87861,101.75544,20.42507,0.4279881,0.00194811,63.4932257,MPO644988,4,Alexanders,000A,2018-11-07,2458519.89839,505.9307628,36.3188807,90.6675707,25.9314647,1.0019805,Distant Object,,,,,,,2368,1,0.9832317,0.08518061,0.0,0.50000006,0.011679405,"[0.016768448054790497, 0.9832317233085632]","[0.01167940441519022, 0.011679407209157944]"
2752,7.55,0.15,20.0,0.13,5,2013-2019,M-v,3Ek,,,2013 RG157,2460800.5,124.44982,76.62661,180.92763,14.39608,0.140359,0.003672,41.6102869,E2024-B28,6,MPCLINUX,000A,2019-11-28,2426908.93682,268.4114668,35.7699086,47.4506652,20.3952686,1.0037396,Distant Object,,,,,,,2369,1,0.9983023,0.012524967,0.0,0.5,0.00088144804,"[0.0016976894112303853, 0.9983022809028625]","[0.0008814467582851648, 0.0008814493776299059]"
2753,7.85,0.15,12.0,0.1,5,2013-2017,M-v,3Ek,,,2013 RH157,2460800.5,152.19256,142.98451,96.52971,5.42118,0.0341018,0.00407356,38.8287157,MPO644988,3,Alexanders,000A,2017-08-27,2423438.87977,241.9521798,37.5045866,40.1528448,19.3917803,1.0041502,Distant Object,,,,,,,2370,1,0.9988882,0.008672427,0.0,0.4999999,0.00042433094,"[0.0011116323294118047, 0.9988881945610046]","[0.00042432858026586473, 0.0004243332950863987]"
2754,7.68,0.15,15.0,0.42,4,2013-2021,M-v,3Ek,,,2013 RL157,2460800.5,21.93488,321.37285,33.85549,20.82879,0.3002205,0.00238156,55.534365,E2021-XE0,3,MPCLINUX,000A,2021-12-01,2451589.96882,413.8497675,38.8618102,72.2069198,25.2644611,1.0024222,Distant Object,,,,,,,2371,1,0.9925087,0.04412524,0.0,0.49999994,0.0054722778,"[0.00749118672683835, 0.9925087094306946]","[0.005472276825457811, 0.005472278688102961]"
2755,6.7,0.15,27.0,0.11,6,2013-2018,M-v,3Ek,,,2013 RM157,2460800.5,56.57099,121.80532,176.51787,14.1542,0.3481962,0.00229172,56.9764497,MPO644988,6,Alexanders,000A,2018-09-11,2436115.33615,430.0738891,37.1374664,76.815433,25.0342956,1.0023306,Distant Object,,,,,,,2372,1,0.99178505,0.047627963,0.0,0.50000006,0.006352042,"[0.008215030655264854, 0.9917850494384766]","[0.006352041382342577, 0.006352041848003864]"
2756,8.45,0.15,16.0,0.45,3,2013-2018,M-v,3Ek,,,2013 RO157,2460800.5,7.63089,247.79108,134.42297,12.22258,0.5647585,0.00156204,73.5656346,MPO644988,5,Veres,000A,2018-01-05,2455915.16709,630.975474,32.0188172,115.112452,25.0508581,1.0015874,Distant Object,,,,,,,2373,1,0.95178187,0.19323498,0.0,0.50000006,0.04186906,"[0.04821820557117462, 0.9517818689346313]","[0.04186905547976494, 0.041869066655635834]"
2757,7.73,0.15,16.0,0.1,5,2013-2018,M-v,3Ek,,,2013 RP157,2460800.5,359.24361,279.79792,121.27805,8.79926,0.1314811,0.00352576,42.7531113,MPO644989,5,Pike,000A,2018-11-28,2461015.03612,279.5449095,37.1318852,48.3743374,21.0070132,1.0035901,Distant Object,,,,,,,2374,1,0.9982567,0.012815246,0.0,0.5,0.00077849894,"[0.0017433095490559936, 0.9982566833496094]","[0.0007784999324940145, 0.0007784980116412044]"
2758,7.89,0.15,12.0,0.08,5,2013-2022,M-v,3Ek,,,2013 RQ157,2460800.5,289.5605,155.74251,263.86103,15.535,0.0751258,0.00448769,36.4016384,E2022-N78,4,MPCLINUX,000A,2022-07-04,2476496.97473,219.624809,33.6669362,39.1363406,18.0980959,1.004574,Distant Object,,,,,,,2375,1,0.99893814,0.008334187,0.0,0.5000001,0.00042082462,"[0.0010621268302202225, 0.9989381432533264]","[0.0004208236059639603, 0.0004208256141282618]"
2759,7.57,0.15,34.0,0.28,3,2013-2024,M-v,3Ek,,,2013 RR157,2460800.5,355.22624,181.65916,174.68501,32.11469,0.0477012,0.00413574,38.4385761,E2025-ME0,7,MPCLINUX,000A,2024-08-30,2461954.78102,238.3147579,36.6050099,40.2721423,19.1755564,1.0042138,Distant Object,,,,,,,2376,1,0.99709404,0.019875925,0.0,0.50000006,0.0017112273,"[0.002906062873080373, 0.9970940351486206]","[0.0017112295608967543, 0.0017112251371145248]"
2760,7.07,0.15,21.0,0.24,5,2013-2024,M-v,3Ek,,,2013 RS157,2460800.5,308.77329,145.24501,272.12487,10.78279,0.177362,0.00317671,45.8301075,E2024-RB0,5,MPCLINUX,000A,2024-08-30,2476926.26258,310.2603756,37.701588,53.958627,22.1942085,1.0032335,Distant Object,,,,,,,2377,1,0.9978563,0.01531511,0.0,0.50000006,0.0010597713,"[0.0021437418181449175, 0.9978563189506531]","[0.0010597712825983763, 0.0010597711661830544]"
2761,7.34,0.15,23.0,0.79,3,2013-2022,M-v,3Ek,,,2013 RT157,2460800.5,159.92624,355.87233,194.31176,12.60791,0.0601818,0.00359909,42.1703708,MPO906654,5,MPCLINUX,000A,2022-08-27,2416364.20103,273.8489812,39.632482,44.7082596,21.008818,1.003665,Distant Object,,,,,,,2378,1,0.99829435,0.012575507,0.0,0.5,0.0007700758,"[0.0017056182259693742, 0.9982943534851074]","[0.0007700750720687211, 0.0007700766436755657]"
2762,6.66,0.15,21.0,0.09,5,2013-2017,M-v,3Ek,,,2013 RU157,2460800.5,273.8318,318.30556,173.69924,33.02952,0.1837461,0.00343375,43.5134215,MPO644989,4,Pike,000A,2017-09-24,2485895.35395,287.0349961,35.518,51.508843,21.022147,1.0034961,Distant Object,,,,,,,2379,1,0.9965229,0.023155902,0.0,0.4999999,0.0021054,"[0.003476897720247507, 0.9965229034423828]","[0.002105396706610918, 0.0021054029930382967]"
2763,8.16,0.15,13.0,0.26,4,2013-2024,M-v,3Ek,,,2013 RV157,2460800.5,22.58351,116.46411,185.99504,11.54954,0.5045465,0.00174173,68.4145843,MPO893383,6,MPCLINUX,000A,2024-11-01,2447834.13955,565.8782981,33.8962452,102.9329234,25.4992386,1.0017703,Distant Object,,,,,,,2380,1,0.9765228,0.11127885,0.0,0.49999988,0.019715643,"[0.023476986214518547, 0.9765228033065796]","[0.01971564069390297, 0.019715644419193268]"
2764,7.95,0.15,13.0,0.13,6,2013-2018,M-v,3Ek,,,2013 RW157,2460800.5,44.9402,123.31295,182.49933,13.60607,0.255208,0.00306489,46.9381531,MPO644989,5,Pike,000A,2018-09-17,2446137.16145,321.579974,34.9591609,58.9171453,21.9405092,1.0031193,Distant Object,,,,,,,2381,1,0.9973885,0.01814074,0.0,0.49999997,0.0012412359,"[0.0026114750653505325, 0.997388482093811]","[0.0012412359938025475, 0.0012412357609719038]"
2765,7.62,0.15,17.0,0.13,5,2013-2018,M-v,3Ek,,,2013 RX157,2460800.5,277.62224,82.45073,19.39024,12.78831,0.0432038,0.00369222,41.4582242,MPO644990,5,Pike,000A,2018-09-21,2483111.79408,266.9414675,39.6670714,43.249377,20.6904198,1.0037602,Distant Object,,,,,,,2382,1,0.99814767,0.013505131,0.0,0.50000006,0.0008911014,"[0.0018525058403611183, 0.9981476664543152]","[0.0008910996257327497, 0.0008911031181924045]"
2766,7.04,0.15,26.0,0.12,5,2013-2018,M-v,3Ek,,,2013 RY157,2460800.5,298.63698,290.3795,158.86801,2.32818,0.1103149,0.00339187,43.8708663,E2023-Y06,6,MPCLINUX,000A,2018-11-09,2478892.07969,290.5790606,39.0312561,48.7104765,21.6684926,1.0034533,Distant Object,,,,,,,2383,1,0.9981046,0.013774628,0.0,0.5,0.0007574484,"[0.0018954025581479073, 0.9981045722961426]","[0.0007574505289085209, 0.0007574461633339524]"
2767,7.79,0.15,18.0,0.12,4,2013-2019,M-v,3Ek,,,2013 RA158,2460800.5,52.39411,131.24001,179.38471,18.97295,0.1673512,0.00315457,46.0443098,MPO845446,6,MPCLINUX,000A,2019-09-27,2444191.17681,312.4380733,38.3387393,53.7498803,22.3773867,1.0032109,Distant Object,,,,,,,2384,1,0.99678224,0.021679493,0.0,0.5,0.0018099808,"[0.0032177534885704517, 0.9967822432518005]","[0.001809978042729199, 0.0018099836306646466]"
2768,8.16,0.15,13.0,0.11,5,2013-2017,M-v,3Ek,,,2013 RB158,2460800.5,11.7384,358.62206,2.31685,20.34564,0.2098498,0.00308544,46.72956,MPO644990,4,Pike,000A,2017-10-22,2456996.00139,319.4387058,36.9233712,56.5357488,22.3358666,1.0031403,Distant Object,,,,,,,2385,1,0.9973637,0.018288476,0.0,0.5,0.001426751,"[0.0026363590732216835, 0.9973636865615845]","[0.0014267476508393884, 0.0014267545193433762]"
2769,8.87,0.15,16.0,0.33,4,2013-2021,M-v,3Ek,,,2013 RC158,2460800.5,244.02593,80.44281,81.62933,7.43781,0.0552711,0.0059293,30.2320166,E2021-VR4,5,MPCLINUX,000A,2021-11-05,2480359.98763,166.226659,28.5610598,31.9029734,15.0698305,1.0060523,Distant Object,,,,,,,2386,1,0.9994414,0.0047430126,0.0,0.50000006,0.00016041961,"[0.0005586919724009931, 0.999441385269165]","[0.00016041933849919587, 0.00016041987692005932]"
2770,7.24,0.15,17.0,0.19,6,2013-2023,M-v,3Ek,,,2013 RD158,2460800.5,355.07916,23.8871,41.13901,32.63131,0.6396399,0.00099671,99.2561632,E2023-Y63,7,MPCLINUX,000A,2023-12-07,2465737.63254,988.8632223,35.7679609,162.7443655,29.3232879,1.0010123,Distant Object,,,,,,,2387,1,0.5003123,0.69314694,0.49,0.5,0.20199308,"[0.49968770146369934, 0.500312328338623]","[0.20199307799339294, 0.20199307799339294]"
2771,7.94,0.15,7.0,0.13,7,2013-2017,M-v,3Ek,,,2013 RE158,2460800.5,42.95282,84.49214,173.92593,28.27034,0.3946387,0.00296465,47.9903726,MPO644991,3,Pike,000A,2017-10-21,2446311.92819,332.4537092,29.0515143,66.9292309,20.2581831,1.003017,Distant Object,,,,,,,2388,1,0.99676216,0.021794964,0.0,0.50000006,0.0019638566,"[0.0032379075419157743, 0.9967621564865112]","[0.0019638570956885815, 0.001963856164366007]"
2772,8.19,0.15,29.0,0.53,3,2013-2022,M-v,3Ek,,,2013 RF158,2460800.5,25.95117,0.77477,321.44216,16.56202,0.2096824,0.00300931,47.5143302,MPO906654,4,MPCLINUX,000A,2022-08-27,2452176.84334,327.5193152,37.5514114,57.477249,22.7126407,1.0030626,Distant Object,,,,,,,2389,1,0.99703467,0.020222329,0.0,0.5000001,0.0014955916,"[0.0029655173420906067, 0.9970346689224243]","[0.0014955911319702864, 0.0014955921797081828]"
2773,7.59,0.15,38.0,0.24,3,2013-2024,M-v,3Ek,,,2013 RG158,2460800.5,3.69242,177.34099,181.16249,28.50317,0.3683359,0.00210878,60.2257327,MPO893383,7,MPCLINUX,000A,2024-11-01,2459049.45907,467.3832438,38.0424332,82.4090322,26.0274136,1.0021442,Distant Object,,,,,,,2390,1,0.98422796,0.08109355,0.0,0.5,0.015036805,"[0.015772104263305664, 0.9842279553413391]","[0.015036803670227528, 0.015036804601550102]"
2774,7.02,0.15,27.0,0.13,4,2013-2023,M-v,3Ek,,,2013 RJ158,2460800.5,13.54017,87.11524,192.5149,17.13454,0.6305029,0.00115538,89.946776,MPO781698,5,MPCLINUX,000A,2023-09-06,2449080.45326,853.0576894,33.2350729,146.6584791,27.0949414,1.0011736,Distant Object,,,,,,,2391,1,0.7464341,0.56621873,0.07999999999999996,0.49999982,0.16281247,"[0.2535655200481415, 0.7464340925216675]","[0.1628124713897705, 0.1628124862909317]"
2775,7.2,0.15,25.0,0.11,5,2013-2017,M-v,3Ek,,,2013 RK158,2460800.5,356.16033,315.93102,3.28091,34.30755,0.1241529,0.00331663,44.5318902,MPO655175,4,Alexanders,000A,2017-11-20,2461958.21272,297.1711838,39.0031269,50.0606535,21.9227391,1.0033764,Distant Object,,,,,,,2392,1,0.9958515,0.02689374,0.0,0.49999994,0.0030326634,"[0.004148347303271294, 0.9958515167236328]","[0.003032662672922015, 0.0030326643027365208]"
2776,7.45,0.15,14.0,0.16,5,2013-2023,M-v,3Ek,,,2013 RL158,2460800.5,339.70955,100.51456,268.7929,14.60189,0.0601888,0.00383382,40.4310228,MPO781698,3,MPCLINUX,000A,2023-09-06,2466093.01656,257.0822499,37.9975281,42.8645175,20.1422768,1.003905,Distant Object,,,,,,,2393,1,0.9984281,0.011718078,0.0,0.5,0.000640361,"[0.001571912202052772, 0.9984281063079834]","[0.0006403615116141737, 0.0006403605220839381]"
2777,6.92,0.15,21.0,0.19,4,2013-2024,M-v,3Ek,,,2013 RM158,2460800.5,32.47622,128.2749,181.30507,18.2406,0.1032436,0.00341078,43.7085828,E2024-RB0,5,MPCLINUX,000A,2024-08-30,2451278.63645,288.9682234,39.1959514,48.2212142,21.6213412,1.0034726,Distant Object,,,,,,,2394,1,0.9976696,0.016454995,0.0,0.5000001,0.0012722322,"[0.0023306109942495823, 0.9976695775985718]","[0.0012722297105938196, 0.0012722346000373363]"
