name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
5311,5.8,0.15,15.0,0.2,6,2017-2019,M-v,38h,,,2017 SN132,2460800.5,43.97369,156.15045,137.9841,24.19923,0.6008862,0.00103038,97.0817531,MPO545059,3,Veres,000A,2019-12-28,2418120.02829,956.5472232,38.7466674,155.4168388,31.0145026,1.0010465,Distant Object,,,,,,,0,0.5177189,0.2628,0.6925191,0.0,0.5177189,0.2628,0.4822811,0.2628
5312,7.64,0.15,8.0,0.07,7,2013-2018,M-v,3Ek,,,2017 SE277,2460800.5,357.4838,326.34425,0.47993,30.61621,0.547183,0.00119016,88.1858837,MPO645784,5,Pike,000A,2018-09-15,2462914.77611,828.13017,39.9320673,136.4397001,30.8911078,1.001209,Distant Object,,,,,,,1,0.6921294,0.22260526,0.61738634,0.0,0.30787063,0.22260526,0.6921294,0.22260526
5313,7.8,0.15,14.0,0.14,8,2016-2022,M-v,3El,,,2017 SE279,2460800.5,358.65179,137.3033,220.84894,11.92516,0.7460327,0.00055752,146.2042097,MPO714508,4,MPCLINUX,000A,2022-08-27,2463218.8139,1767.8272189,37.1310884,255.277331,32.4160473,1.000566,Distant Object,,,,,,,0,0.9497514,0.12703376,0.1992467,0.0,0.9497514,0.12703376,0.050248645,0.12703377
5314,8.22,0.15,11.0,0.26,9,,M-v,3El,,,2017 SK381,2460800.5,184.64411,187.51155,359.6907,13.33618,0.0931603,0.00409485,38.6940662,E2024-VA4,1,Alexanders,200A,2017-09-17,2503624.54269,240.6947156,35.0893154,42.298817,19.1791233,1.004172,Distant Object,,1.0,49.0,,,,1,0.9904038,0.0060564885,0.054137684,0.0,0.009596193,0.006056489,0.9904038,0.0060564885
5315,7.98,0.15,9.0,0.16,9,,M-v,3El,,,2017 SQ385,2460800.5,5.77921,5.72561,348.65154,24.14488,0.3699388,0.00225456,57.6007389,E2024-V74,1,Alexanders,200A,2017-09-27,2458237.08904,437.1616756,36.2919907,78.9094871,24.8589031,1.0022927,Distant Object,,1.0,14.0,,,,1,0.97568303,0.020072604,0.114394814,0.0,0.024316948,0.020072607,0.97568303,0.020072604
5318,15.43,0.15,181.0,0.75,2,2017-2018,M-v,3Ek,,,2017 UW51,2460800.5,1.72491,216.94478,241.71637,144.24616,0.9760493,0.00065204,131.7109208,MPO918956,2,MPCLINUX,000A,2018-11-09,2458154.93252,1511.5853665,3.1545688,260.2672728,3.1167917,1.000662,Distant Object,,,,,,,0,0.72522974,0.30010006,0.58794594,0.0,0.72522974,0.30010006,0.2747703,0.30010006
5319,10.96,0.15,137.0,0.86,1,2015-2025,M-v,3Ek,,,2017 UX51,2460800.5,5.69739,255.20374,217.75313,90.4475,0.7509413,0.00583043,30.5728475,MPO918956,8,MPCLINUX,000A,2025-04-22,2459823.31319,169.0455859,7.6144337,53.5312613,6.6662132,1.0059508,Distant Object,,,,,,,1,0.99907565,0.002374396,0.007382459,0.0,0.00092445704,0.002374398,0.99907565,0.002374396
5320,21.2,0.15,63.0,0.37,,,M-v,38h,,,2017 UR52,2460800.5,0.48391,151.35862,219.74106,108.29245,0.9960237,0.00017463,317.0020569,MPO435584,1,MPCW,280A,2017-11-24,2458028.96506,5644.0794725,1.2604953,632.7436185,1.2579892,1.0001772,Distant Object,,1.0,26.0,1.0,,,0,0.9999884,6.840336e-05,0.00014287398,0.0,0.9999884,6.840336e-05,1.1544331e-05,6.840419e-05
5321,7.3,0.15,10.0,0.09,5,2017-2019,M-v,38h,,,2017 VO34,2460800.5,255.95311,116.82034,80.39337,40.49507,0.324013,0.00258727,52.5502687,MPO545068,3,Rudenko,000A,2019-11-30,2501016.52118,380.9451174,35.5232985,69.5772389,23.5166545,1.002632,Distant Object,,,,,,,1,0.9787582,0.021813322,0.10283347,0.0,0.021241825,0.02181332,0.9787582,0.021813322
5323,6.75,0.15,27.0,0.71,7,2017-2021,M-v,3Ek,,,2017 WH30,2460800.5,333.99665,328.6607,200.61948,18.05941,0.616203,0.00121745,86.8631845,E2021-VR4,3,MPCLINUX,000A,2021-11-05,2482160.24207,809.5685353,33.3378296,140.3885394,26.9403501,1.0012368,Distant Object,,,,,,,1,0.723401,0.21033648,0.58971244,0.0,0.27659893,0.21033648,0.723401,0.21033648
5325,14.7,0.15,35.0,0.42,,,M-v,38h,,,2017 YL4,2460800.5,1.39007,44.54386,119.97725,89.1284,0.9707303,0.00056013,145.7502156,MPO603996,1,MPCLINUX,200A,2018-02-13,2458318.67533,1759.5994145,4.2660651,287.2343661,4.2036319,1.0005686,Distant Object,,1.0,63.0,,,,0,0.8882888,0.18667331,0.35007808,0.0,0.8882888,0.18667331,0.11171114,0.18667331
5326,12.51,0.15,68.0,0.82,1,2017-2022,M-v,3Ek,,,2017 YG5,2460800.5,3.24663,296.50473,201.90213,23.73502,0.8907424,0.00176782,67.7397976,MPO687797,5,MPCLINUX,000A,2022-03-01,2458963.96306,557.52692,7.4010877,128.0785075,6.9967752,1.0017969,Distant Object,,,,,,,1,0.9519174,0.053018853,0.19283043,0.0,0.04808262,0.053018846,0.9519174,0.053018853
5329,6.6,0.15,10.0,0.15,6,2018-2019,M-v,38h,,,2018 AX18,2460800.5,247.19901,20.24256,203.75133,20.49454,0.2828484,0.00258447,52.5881426,MPO545072,3,Rudenko,000A,2019-11-30,2504447.37742,381.3570223,37.7136706,67.4626146,24.190461,1.0026291,Distant Object,,,,,,,1,0.9829875,0.015166871,0.08617254,0.0,0.017012488,0.015166876,0.9829875,0.015166871
5330,7.4,0.15,7.0,0.18,7,2018-2019,M-v,38h,,,2018 AY18,2460800.5,57.65425,222.4784,119.5388,14.4964,0.3840337,0.00185955,65.4934006,MPO466926,2,MPCW,000A,2019-02-03,2429795.25666,530.0249469,40.3417276,90.6450736,27.9171553,1.0018903,Distant Object,,,,,,,1,0.9606748,0.046341978,0.16579337,0.0,0.039325096,0.046341978,0.9606748,0.046341978
5331,7.7,0.15,7.0,0.09,7,2018-2019,M-v,38h,,,2018 AZ18,2460800.5,242.6654,32.89628,197.21306,15.9484,0.268233,0.00240101,55.2340406,MPO545072,3,Rudenko,000A,2019-11-30,2509669.55456,410.4972218,40.4184482,70.049633,25.6300049,1.002442,Distant Object,,,,,,,1,0.9770079,0.020272683,0.10946589,0.0,0.022992127,0.020272685,0.9770079,0.020272683
5333,4.22,0.15,9.0,0.61,9,2018-2020,M-v,3Ek,,,2018 AG37,2460800.5,157.6174,241.5545,67.65603,18.51557,0.6519795,0.00134256,81.3793271,MPO641000,3,MPCLINUX,000A,2020-01-25,2343394.61546,734.1269066,28.3216741,134.4369801,23.3934125,1.001364,Distant Object,,,,,,,1,0.82625395,0.18338682,0.4617766,0.0,0.17374603,0.18338682,0.82625395,0.18338682
5334,6.2,0.15,13.0,0.11,4,2018-2020,M-v,38h,,,2018 AD39,2460800.5,14.37634,49.71732,330.12022,19.74939,0.7713968,0.00044496,169.9231592,MPO604015,4,Rudenko,000A,2020-12-17,2428486.85648,2215.0261654,38.8449779,301.0013405,34.4049348,1.0004517,Distant Object,,,,,,,0,0.99088746,0.034025043,0.05188236,0.0,0.99088746,0.034025043,0.0091124885,0.034025043
5335,7.21,0.15,9.0,0.1,7,2018-2019,M-v,3Ek,,,2018 AH39,2460800.5,134.02859,242.40117,95.69397,29.18268,0.1799353,0.00237996,55.5592434,MPO604015,3,Alexanders,000A,2019-12-01,2404483.60013,414.1278945,45.5621743,65.5563125,26.8802089,1.0024206,Distant Object,,,,,,,1,0.9775015,0.021332955,0.10760956,0.0,0.022498455,0.021332953,0.9775015,0.021332955
5336,6.5,0.15,6.0,0.07,7,2018-2020,M-v,38h,,,2018 AK39,2460800.5,188.01125,216.46654,76.91795,15.38596,0.4590828,0.0026544,51.6604507,MPO604016,3,Rudenko,000A,2020-01-25,2525594.33288,371.3105476,27.9440263,75.3768751,20.3863241,1.0027004,Distant Object,,,,,,,1,0.9849907,0.013111071,0.077921644,0.0,0.015009373,0.013111072,0.9849907,0.013111071
5337,17.2,0.15,68.0,0.26,1,,M-v,38h,,,2018 DE4,2460800.5,14.38388,32.37443,155.06881,81.56111,0.9238598,0.00560438,31.38951,MPO450735,1,MPCLINUX,200A,2018-05-17,2458233.92077,175.8639423,2.3900036,60.3890164,2.2990159,1.0057187,Distant Object,,1.0,125.0,,,,1,0.9958298,0.021700723,0.027013185,0.0,0.0041701747,0.021700723,0.9958298,0.021700723
5338,16.2,0.15,61.0,0.24,,2018-2019,M-v,38h,,,2018 DF4,2460800.5,2.67888,278.45418,319.72479,68.33914,0.9826235,0.00111203,92.2695231,MPO477904,2,MPCLINUX,000A,2019-07-28,2458391.43525,886.3136011,1.6033214,182.9357248,1.5893913,1.0011295,Distant Object,,,,,,,1,0.5971411,0.28639236,0.67415386,0.0,0.4028589,0.28639233,0.5971411,0.28639236
5340,6.97,0.15,21.0,0.16,5,2014-2019,M-v,3Ek,,,2018 FL73,2460800.5,303.61913,216.04708,39.74655,3.45826,0.1237969,0.00327879,44.8739026,E2024-Q31,3,MPCLINUX,000A,2019-03-02,2477996.60516,300.6012356,39.3186526,50.4291526,22.0930899,1.0033378,Distant Object,,,,,,,1,0.9860247,0.01160243,0.07355803,0.0,0.01397524,0.011602426,0.9860247,0.01160243
5341,7.07,0.15,19.0,0.23,7,2018-2019,M-v,3Ek,,,2018 FX73,2460800.5,158.51892,267.33839,116.40322,3.16776,0.0586044,0.00338723,43.9109334,E2024-S13,2,MPCLINUX,000A,2019-03-11,2414001.10227,290.9772287,41.3375595,46.4843073,21.8800612,1.0034485,Distant Object,,,,,,,1,0.9876884,0.009336901,0.06637177,0.0,0.012311471,0.0093369065,0.9876884,0.009336901
5342,7.69,0.15,24.0,0.22,4,2016-2025,M-v,3Ek,,,2018 FY73,2460800.5,16.42793,357.6074,166.5566,4.09273,0.1731252,0.00358064,42.3150851,MPO918974,4,MPCLINUX,000A,2025-04-23,2456212.46168,275.2598241,34.9892775,49.6408927,20.5234016,1.0036462,Distant Object,,,,,,,1,0.9886677,0.0093151815,0.06203743,0.0,0.011332241,0.0093151815,0.9886677,0.0093151815
5343,7.81,0.15,18.0,0.56,6,2016-2019,M-v,3Ek,,,2018 FK76,2460800.5,101.08173,341.36079,84.01346,2.37534,0.1510852,0.00299314,47.6852971,MPO893953,3,Veres,000A,2019-03-11,2427028.91536,329.288633,40.4807545,54.8898397,23.2983987,1.0030461,Distant Object,,,,,,,1,0.98159164,0.019095888,0.091778465,0.0,0.018408395,0.019095892,0.98159164,0.019095888
5344,8.34,0.15,14.0,0.24,7,2018-2019,M-v,3Ek,,,2018 FL76,2460800.5,215.19096,328.73679,8.15559,13.94292,0.0897915,0.00398033,39.4327314,MPO870757,2,Pan,000A,2019-04-04,2497181.93859,247.6197557,35.8920073,42.9734555,19.5574022,1.0040548,Distant Object,,,,,,,1,0.991585,0.0060310285,0.048584435,0.0,0.008415074,0.0060310257,0.991585,0.0060310285
5345,7.78,0.15,13.0,0.11,7,2018-2019,M-v,3El,,,2018 FM76,2460800.5,148.02953,349.34051,41.81398,2.57924,0.099959,0.00324008,45.230608,MPO870758,2,Alexanders,000A,2019-04-04,2415112.37346,304.1925955,40.7094017,49.7518143,22.3893364,1.0032982,Distant Object,,,,,,,1,0.9843093,0.017796556,0.080756806,0.0,0.015690673,0.017796556,0.9843093,0.017796556
5346,7.2,0.15,27.0,0.25,5,2014-2019,M-v,3El,,,2018 FO76,2460800.5,263.00636,122.65966,172.56875,29.38641,0.13017,0.00362682,41.9551522,MPO885966,5,Alexanders,000A,2019-03-08,2487544.08663,271.7552553,36.49385,47.4164544,20.6221272,1.0036934,Distant Object,,,,,,,1,0.9903482,0.007923323,0.05439488,0.0,0.009651685,0.007923319,0.9903482,0.007923323
5347,7.74,0.15,15.0,0.09,5,2015-2019,M-v,3El,,,2018 FP76,2460800.5,112.0433,51.21341,19.83973,4.39038,0.0266373,0.00356708,42.4222918,MPO885967,3,Alexanders,000A,2019-03-08,2429389.42627,276.3065565,41.2922765,43.5523071,21.1960956,1.0036323,Distant Object,,,,,,,1,0.98966897,0.00901236,0.057516914,0.0,0.010330955,0.009012358,0.98966897,0.00901236
5348,8.29,0.15,16.0,0.11,4,2003-2019,M-v,3El,,,2018 FQ76,2460800.5,9.86363,42.82959,132.53715,1.55735,0.0215855,0.00352578,42.7529164,MPO885967,4,Alexanders,000A,2019-03-08,2458002.86265,279.5429979,41.8300733,43.6757595,21.3664982,1.0035901,Distant Object,,,,,,,1,0.98965174,0.009921856,0.05759591,0.0,0.010348298,0.009921856,0.98965174,0.009921856
5349,7.81,0.15,9.0,0.11,9,,M-v,3Ek,,,2018 FM78,2460800.5,91.50634,306.2932,136.64891,5.05222,0.1062704,0.00358044,42.3167034,MPO913411,1,Alexanders,200A,2018-04-24,2435242.92543,275.2756148,37.8196904,46.8137164,20.919402,1.003646,Distant Object,,1.0,37.0,,,,1,0.98836863,0.009395225,0.06337018,0.0,0.011631378,0.009395221,0.98836863,0.009395225
5351,7.6,0.15,8.0,0.12,6,2018-2019,M-v,38h,,,2018 GT12,2460800.5,343.1728,75.99956,174.11738,15.5878,0.6518702,0.00103847,96.5772168,MPO466937,2,MPCW,000A,2019-02-03,2477005.43066,949.1001201,33.6214072,159.5330264,27.7691003,1.0010547,Distant Object,,,,,,,0,0.5245892,0.286524,0.69193745,0.0,0.5245892,0.286524,0.47541085,0.28652403
5352,7.59,0.15,10.0,0.21,9,,M-v,3El,,,2018 GT15,2460800.5,348.82834,18.05466,171.3154,26.30719,0.0957968,0.0023021,56.8050782,E2024-V74,1,Alexanders,200A,2018-05-14,2465653.31265,428.1350101,51.3633335,62.2468229,28.1418882,1.0023412,Distant Object,,1.0,32.0,,,,1,0.96804154,0.023919024,0.1414856,0.0,0.031958535,0.02391902,0.96804154,0.023919024
5354,8.3,0.15,13.0,0.34,6,2018-2019,M-v,3Ek,,,2018 HS12,2460800.5,351.6259,200.13558,1.05314,14.81216,0.1869033,0.00360914,42.0920873,E2024-U45,2,Pan,000A,2019-03-08,2463120.77375,273.0867907,34.2249373,49.9592373,20.3108455,1.0036753,Distant Object,,,,,,,1,0.9894477,0.0074749696,0.058524188,0.0,0.010552276,0.007474972,0.9894477,0.0074749696
5355,7.36,0.15,20.0,0.17,4,2015-2025,M-v,3Ek,,,2018 HK14,2460800.5,174.96989,247.89213,123.90303,2.43488,0.0470453,0.0034858,43.0792078,MPO918976,4,MPCLINUX,000A,2025-04-23,2410605.45439,282.7493156,41.0525335,45.1058821,21.4919312,1.0035493,Distant Object,,,,,,,1,0.9856655,0.013300336,0.075082496,0.0,0.014334514,0.01330034,0.9856655,0.013300336
5356,7.63,0.15,18.0,0.19,5,2010-2019,M-v,3Ek,,,2018 HL14,2460800.5,147.27244,345.06091,51.27553,2.63094,0.0472219,0.00344826,43.3912811,MPO870760,3,MPCLINUX,000A,2019-04-05,2418090.55278,285.8273013,41.3422624,45.4402998,21.6472613,1.0035109,Distant Object,,,,,,,1,0.98908454,0.009324264,0.060166795,0.0,0.01091538,0.009324257,0.98908454,0.009324264
5357,7.61,0.15,17.0,0.19,5,2014-2019,M-v,3Ek,,,2018 HM14,2460800.5,150.35399,348.92292,43.11558,2.32252,0.0557829,0.00336627,44.0930807,MPO870760,4,MPCLINUX,000A,2019-04-04,2416134.70771,292.7896125,41.6334408,46.5527206,21.9779374,1.0034271,Distant Object,,,,,,,1,0.9881106,0.010831024,0.06451339,0.0,0.011889357,0.010831023,0.9881106,0.010831024
5358,7.73,0.15,13.0,0.17,9,,M-v,3Ek,,,2018 HT14,2460800.5,208.80048,179.20777,161.35395,2.16744,0.1030387,0.00416405,38.2641221,MPO913416,1,Alexanders,200A,2018-04-24,2497111.62392,236.6942079,34.3214367,42.2068075,18.9289365,1.0042428,Distant Object,,1.0,37.0,,,,1,0.98997915,0.007972906,0.056097344,0.0,0.010020857,0.007972908,0.98997915,0.007972906
5359,6.8,0.15,5.0,0.07,6,2018-2019,M-v,38h,,,2018 JT6,2460800.5,235.56536,117.76181,209.622,26.9373,0.196168,0.00255047,53.0544863,MPO466940,2,MPCW,000A,2019-03-01,2509590.74467,386.4409764,42.6468938,63.4620788,25.5064249,1.0025944,Distant Object,,,,,,,1,0.9791104,0.015879188,0.1014815,0.0,0.02088965,0.015879182,0.9791104,0.015879188
5360,6.9,0.15,5.0,0.15,5,2018-2019,M-v,38h,,,2018 JU6,2460800.5,246.54198,276.31302,60.00841,5.89941,0.2554845,0.00267612,51.3805546,MPO466941,2,MPCW,000A,2019-03-01,2503197.27889,368.2970002,38.2536193,64.5074899,24.013413,1.0027226,Distant Object,,,,,,,1,0.9829385,0.018568538,0.08637134,0.0,0.01706152,0.018568538,0.9829385,0.018568538
5362,13.69,0.15,82.0,0.82,6,,M-v,3Ek,,,2018 KH3,2460800.5,3.37746,320.01694,293.27118,46.87772,0.9588404,0.00115325,90.0576053,MPO641008,1,Pan,200A,2018-12-13,2457871.72789,854.6348372,3.706735,176.4084756,3.6304511,1.0011715,Distant Object,,1.0,211.0,,,,1,0.73255086,0.18545455,0.58070517,0.0,0.26744914,0.18545455,0.73255086,0.18545455
5364,15.3,0.15,63.0,0.27,,,M-v,38h,,,2018 MP8,2460800.5,0.40718,355.17255,289.92335,68.22849,0.9888511,0.00015441,344.1047524,MPO473496,1,MPCLINUX,200A,2018-12-15,2458163.32383,6383.1640481,3.8363895,684.3731153,3.8150037,1.0001567,Distant Object,,1.0,184.0,,,,0,0.99998355,0.000114789465,0.00019815612,0.0,0.99998355,0.000114789465,1.650049e-05,0.00011479728
5365,8.7,0.15,26.0,0.12,5,2015-2019,M-v,38h,,,2018 MF13,2460800.5,265.27203,314.8717,100.97087,3.15156,0.2511922,0.00374495,41.0681698,MPO530615,3,Williams,000A,2019-07-28,2486095.69346,263.1831154,30.7521659,51.3841737,19.238435,1.0038141,Distant Object,,,,,,,1,0.9901854,0.008433742,0.055147983,0.0,0.009814631,0.008433738,0.9901854,0.008433742
5366,7.55,0.15,16.0,0.44,6,2017-2019,M-v,3Ek,,,2018 MG13,2460800.5,301.38936,239.98307,119.59959,10.06816,0.0683941,0.00299305,47.6862482,E2024-E50,3,MPCLINUX,000A,2019-07-29,2480383.07267,329.2984848,44.4247902,50.9477062,23.7315919,1.003046,Distant Object,,,,,,,1,0.9851944,0.012892665,0.077067815,0.0,0.014805618,0.012892669,0.9851944,0.012892665
5370,15.59,0.15,170.0,0.83,2,,M-v,3Ek,,,2018 SQ13,2460800.5,1.1766,162.23682,222.52598,90.96538,0.981445,0.00048149,161.2160529,MPO641024,1,Pan,200A,2019-02-03,2458356.37869,2046.9744692,2.9913639,319.4407419,2.9636115,1.0004888,Distant Object,,1.0,135.0,,,,0,0.95300734,0.123548135,0.18956324,0.0,0.95300734,0.123548135,0.046992656,0.123548135
5373,3.94,0.15,33.0,0.51,6,2005-2020,M-v,3Ek,,,2018 VG18,2460800.5,159.05639,17.53361,245.2517,24.12137,0.52431,0.00132593,82.0581296,MPO687843,5,MPCLINUX,000A,2020-01-16,2340839.4245,743.3313001,39.0342317,125.0820275,29.7501348,1.0013471,Distant Object,,,,,,,1,0.7987761,0.16259855,0.50209445,0.0,0.20122394,0.16259855,0.7987761,0.16259855
5374,7.76,0.15,15.0,0.43,4,2018-2020,M-v,3Ek,,,2018 VM35,2460800.5,357.81167,303.28725,192.3066,8.47482,0.8537423,0.00018481,305.2459807,E2024-UN8,3,Spoto,000A,2020-12-17,2472642.11255,5333.0411064,44.6445751,565.8473863,41.3797686,1.0001875,Distant Object,,,,,,,0,0.99845034,0.013205776,0.011574634,0.0,0.99845034,0.013205776,0.0015497165,0.013205773
5375,7.65,0.15,11.0,0.11,8,2018-2019,M-v,3Ek,,,2018 VN35,2460800.5,31.23525,245.66366,90.97667,25.2806,0.5957326,0.00124703,85.4840105,MPO604101,2,Alexanders,000A,2019-12-28,2435752.18404,790.364333,34.5583987,136.4096223,27.5729817,1.0012668,Distant Object,,,,,,,1,0.7728089,0.18278502,0.53585994,0.0,0.22719105,0.18278502,0.7728089,0.18278502
5376,6.84,0.15,11.0,0.14,9,2018-2019,M-v,3Ek,,,2018 VO35,2460800.5,333.18816,309.54745,235.97827,18.70131,0.6287006,0.00105228,95.7301847,MPO604101,2,Alexanders,000A,2019-11-30,2486282.1955,936.64139,35.5445601,155.9158093,28.9457232,1.0010688,Distant Object,,,,,,,0,0.5136869,0.2663239,0.69277245,0.0,0.5136869,0.2663239,0.48631313,0.2663239
5377,6.8,0.15,16.0,0.13,6,2018-2019,M-v,38h,,,2018 VJ137,2460800.5,328.9745,300.10004,211.03488,18.64679,0.5908141,0.00111491,92.1106754,MPO604126,2,Rudenko,000A,2019-11-30,2488628.55633,884.0258208,37.6903896,146.5309612,29.9792016,1.0011325,Distant Object,,,,,,,1,0.5552765,0.27638677,0.6870237,0.0,0.4447235,0.27638677,0.5552765,0.27638677
5378,7.49,0.15,9.0,0.08,9,2018-2019,M-v,3Ek,,,2018 VN137,2460800.5,293.29198,101.80755,53.04078,16.59076,0.3805631,0.002395,55.3263761,MPO604127,2,Alexanders,000A,2019-11-30,2488653.53549,411.5270026,34.2711989,76.3815533,23.6567763,1.0024359,Distant Object,,,,,,,1,0.98095965,0.017892284,0.09428075,0.0,0.019040449,0.017892282,0.98095965,0.017892284
5379,7.31,0.15,9.0,0.07,9,2018-2019,M-v,3Ek,,,2018 VO137,2460800.5,241.60194,133.34418,42.74763,38.84461,0.1845417,0.00237221,55.6801643,MPO604127,2,Alexanders,000A,2019-12-01,2510711.15677,415.4806115,45.4048521,65.9554765,26.8919704,1.0024127,Distant Object,,,,,,,1,0.9772852,0.022139484,0.10842424,0.0,0.022714736,0.02213948,0.9772852,0.022139484
5380,7.69,0.15,8.0,0.08,9,2018-2019,M-v,3Ek,,,2018 VP137,2460800.5,283.25095,325.86639,197.37276,9.13288,0.3847775,0.00236632,55.772518,MPO604127,2,Alexanders,000A,2019-11-30,2493234.70107,416.5147431,34.312508,77.232528,23.7575945,1.0024067,Distant Object,,,,,,,1,0.9738716,0.033752065,0.12101517,0.0,0.026128434,0.03375207,0.9738716,0.033752065
5381,8.94,0.15,5.0,0.1,9,,M-v,3Ek,,,2018 VL203,2460800.5,335.75817,128.40926,67.39743,18.45872,0.8716334,0.00342536,43.5845195,E2025-N66,1,Alexanders,200A,2018-12-03,2467877.78666,287.7387772,5.5947966,81.5742424,5.2357041,1.0034875,Distant Object,,1.0,25.0,,,,1,0.99098694,0.006612392,0.051415216,0.0,0.009012971,0.0066123963,0.99098694,0.006612392
5385,6.6,0.15,8.0,0.07,8,2019-2020,M-v,3Ek,,,2019 AC77,2460800.5,261.21366,65.26359,162.97753,11.97357,0.3776335,0.00225284,57.6301286,MPO604163,3,Alexanders,000A,2020-12-17,2504650.97053,437.4962986,35.8670614,79.3931958,24.7058327,1.002291,Distant Object,,,,,,,1,0.96988326,0.025184,0.13514784,0.0,0.03011678,0.025183998,0.96988326,0.025184
5387,7.86,0.15,61.0,0.16,3,2002-2025,M-v,3Ek,,,2019 AU138,2460800.5,117.08212,109.72575,290.39615,18.36541,0.0224196,0.00567001,31.1467971,MPO919000,9,MPCLINUX,000A,2025-04-01,2440151.09612,173.828143,30.4484984,31.8450958,15.5655708,1.0057861,Distant Object,,,,,,,1,0.99292916,0.0052335938,0.042059023,0.0,0.007070846,0.005233592,0.99292916,0.0052335938
5388,8.56,0.15,17.0,0.3,7,,M-v,3Ek,,,2019 AG142,2460800.5,335.94574,280.89374,293.69627,8.33616,0.2350583,0.00307398,46.845565,MPO840100,1,Veres,200A,2019-04-05,2468625.82288,320.628942,35.8341261,57.8570039,22.1286174,1.0031286,Distant Object,,1.0,84.0,,,,1,0.9883094,0.009207706,0.063632995,0.0,0.011690556,0.009207706,0.9883094,0.009207706
5389,8.62,0.15,12.0,0.27,7,,M-v,3Ek,,,2019 AJ142,2460800.5,339.07255,301.31687,273.02908,6.06385,0.2437549,0.00361348,42.0583933,MPO840100,1,Veres,200A,2019-04-05,2466592.12285,272.7589543,31.8064538,52.3103328,19.7797164,1.0036797,Distant Object,,1.0,84.0,,,,1,0.9902442,0.009105772,0.05487647,0.0,0.009755829,0.009105774,0.9902442,0.009105772
5390,8.39,0.15,14.0,0.25,8,,M-v,3Ek,,,2019 AK142,2460800.5,349.7535,238.43283,324.21008,18.16124,0.4112748,0.00206711,61.0323959,E2024-TL3,1,MPCLINUX,200A,2019-04-05,2465757.44451,476.8048107,35.9313095,86.1334823,25.3544758,1.0021017,Distant Object,,1.0,84.0,,,,1,0.97048455,0.03063639,0.13305373,0.0,0.02951544,0.030636393,0.97048455,0.03063639
5391,7.04,0.15,13.0,0.39,8,,M-v,3Ek,,,2019 AL142,2460800.5,114.42922,191.89399,205.61099,11.08887,0.1943409,0.0031068,46.5150767,MPO840100,1,Veres,200A,2019-04-05,2423968.64085,317.241951,37.4752948,55.5548586,22.3791387,1.0031621,Distant Object,,1.0,84.0,,,,1,0.9862265,0.010588635,0.07269768,0.0,0.013773471,0.010588634,0.9862265,0.010588635
5392,8.71,0.15,10.0,0.51,9,,M-v,3Ek,,,2019 AM142,2460800.5,30.82818,132.59167,307.07346,9.90138,0.5572831,0.0015947,72.5578157,MPO840100,1,Veres,200A,2019-04-05,2441468.85141,618.0538274,32.1225712,112.9930602,25.0119687,1.0016206,Distant Object,,1.0,84.0,,,,1,0.9094736,0.10865151,0.30375418,0.0,0.09052651,0.108651504,0.9094736,0.10865151
5393,8.22,0.15,10.0,0.45,7,,M-v,3Ek,,,2019 AN142,2460800.5,356.11009,241.34036,313.65792,14.75341,0.5972572,0.00106818,94.7779436,MPO840101,1,Veres,200A,2019-04-05,2464442.39683,922.7008535,38.1711344,151.3847528,30.4845596,1.001085,Distant Object,,1.0,84.0,,,,1,0.5329191,0.27663246,0.6909783,0.0,0.4670808,0.27663246,0.5329191,0.27663246
5394,8.11,0.15,27.0,0.2,3,2013-2019,M-v,3Ek,,,2019 AO142,2460800.5,8.33954,286.71637,180.69241,24.8566,0.7209543,0.00059232,140.4213474,MPO894021,4,Veres,000A,2019-04-05,2446720.57429,1663.9861376,39.1839732,241.6587216,33.7169136,1.0006013,Distant Object,,,,,,,0,0.91957855,0.17575668,0.27979752,0.0,0.91957855,0.17575668,0.08042148,0.17575668
5396,8.54,0.15,20.0,0.1,4,2014-2024,M-v,3Ek,,,2019 AQ142,2460800.5,286.24501,322.59727,280.80193,15.19853,0.0954396,0.00509304,33.4568128,MPO907140,4,Alexanders,000A,2024-12-31,2475282.13951,193.520443,30.263708,36.6499176,16.5760321,1.0051943,Distant Object,,,,,,,1,0.9927748,0.0052427277,0.042820685,0.0,0.0072252247,0.005242739,0.9927748,0.0052427277
5397,8.5,0.15,15.0,0.33,7,,M-v,3Ek,,,2019 AS142,2460800.5,349.72474,232.0742,309.66768,33.91743,0.3607844,0.00201857,62.0068824,MPO840101,1,Veres,200A,2019-03-08,2465891.04248,488.2697786,39.6357665,84.3779983,26.9678664,1.0020523,Distant Object,,1.0,113.0,,,,1,0.96728194,0.032432668,0.14406696,0.0,0.032718033,0.032432664,0.96728194,0.032432668
