name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
4513,42.3939199,0.0823068,0.50683,1,0.98619795,0.014663598,0.07281954,0.0,0.013802004,0.014663593,0.98619795,0.014663598
4514,45.143029,0.0696402,1.30516,1,0.9856297,0.015461109,0.075233914,0.0,0.014370309,0.015461103,0.9856297,0.015461109
4515,43.1630984,0.0372674,4.74501,1,0.98874646,0.009572295,0.061685022,0.0,0.011253424,0.009572298,0.98874646,0.009572295
4516,43.6790787,0.044959,2.21146,1,0.98750407,0.011165678,0.0671792,0.0,0.012495959,0.01116568,0.98750407,0.011165678
4517,40.3645249,0.0660166,26.73807,1,0.9917904,0.006787372,0.047602285,0.0,0.008209676,0.006787372,0.9917904,0.006787372
4518,45.6646853,0.1370034,5.71843,1,0.9853909,0.0103422105,0.076241426,0.0,0.014609068,0.010342209,0.9853909,0.0103422105
4519,41.9441156,0.1101807,16.42122,1,0.9902109,0.007710712,0.055030152,0.0,0.009789095,0.0077107116,0.9902109,0.007710712
4520,44.2440123,0.0328936,2.90652,1,0.98722875,0.011306551,0.068379,0.0,0.01277121,0.011306551,0.98722875,0.011306551
4521,46.4642266,0.1335788,5.91458,1,0.98628914,0.015084598,0.07242999,0.0,0.013710831,0.015084599,0.98628914,0.015084598
4522,42.8910003,0.1483737,10.55653,1,0.98739463,0.0087041985,0.06765661,0.0,0.012605301,0.0087042,0.98739463,0.0087041985
4523,43.5902188,0.0365676,1.60994,1,0.9848696,0.01818709,0.078427635,0.0,0.015130406,0.018187094,0.9848696,0.01818709
4524,41.7349676,0.0255615,18.13684,1,0.990554,0.007043373,0.053440288,0.0,0.009446059,0.0070433784,0.990554,0.007043373
4525,43.7481781,0.021234,1.15067,1,0.9839886,0.017058752,0.08208085,0.0,0.016011368,0.01705876,0.9839886,0.017058752
4526,43.0305891,0.0334553,1.84368,1,0.98740953,0.010586489,0.06759189,0.0,0.012590482,0.010586492,0.98740953,0.010586489
4527,43.5335126,0.0285818,0.91222,1,0.987903,0.015012238,0.06542951,0.0,0.012097047,0.015012236,0.987903,0.015012238
4528,46.1016877,0.039597,1.03198,1,0.9860581,0.015498037,0.07341594,0.0,0.013941889,0.015498039,0.9860581,0.015498037
4529,47.0374484,0.0720132,2.64296,1,0.9854657,0.016144004,0.07592627,0.0,0.014534283,0.016144002,0.9854657,0.016144004
4530,43.4963724,0.0242415,1.76614,1,0.9880264,0.009354852,0.06488578,0.0,0.0119737,0.009354848,0.9880264,0.009354852
4531,44.5644468,0.0835718,4.18043,1,0.98645896,0.013242029,0.07170276,0.0,0.013540997,0.0132420305,0.98645896,0.013242029
4532,43.2510457,0.0390959,1.20516,1,0.98790926,0.011574062,0.065401815,0.0,0.01209075,0.011574056,0.98790926,0.011574062
4533,44.1131189,0.0722145,2.38447,1,0.9879401,0.010952514,0.065266185,0.0,0.0120599605,0.010952516,0.9879401,0.010952514
4534,44.7775709,0.059787,3.58616,1,0.988327,0.011781248,0.06355474,0.0,0.011672928,0.011781249,0.988327,0.011781248
4535,46.9384659,0.1139446,2.78461,1,0.9851094,0.017460497,0.07742456,0.0,0.014890676,0.017460495,0.9851094,0.017460497
4536,44.2932462,0.0851607,1.82302,1,0.98644304,0.010624039,0.071771055,0.0,0.0135569265,0.010624037,0.98644304,0.010624039
4537,43.0511583,0.1041382,18.08511,1,0.98875,0.008048603,0.061669823,0.0,0.011250063,0.0080486005,0.98875,0.008048603
4538,42.9029535,0.0119267,6.09457,1,0.98661363,0.011561028,0.07103873,0.0,0.0133863725,0.0115610305,0.98661363,0.011561028
4539,45.2372903,0.1060653,2.45631,1,0.98592657,0.012864148,0.07397504,0.0,0.01407328,0.012864155,0.98592657,0.012864148
4540,46.7030251,0.1740442,21.64035,1,0.9883899,0.01077994,0.06327581,0.0,0.011610148,0.010779942,0.9883899,0.01077994
4541,43.452999,0.0658569,5.11545,1,0.987263,0.012665277,0.0682302,0.0,0.012737013,0.012665281,0.987263,0.012665277
4542,47.2116739,0.0460227,1.599,1,0.9851432,0.014539661,0.07728249,0.0,0.014856768,0.01453966,0.9851432,0.014539661
4543,44.3109605,0.0981184,2.04103,1,0.9862804,0.0131022725,0.0724679,0.0,0.01371973,0.0131022725,0.9862804,0.0131022725
4544,44.0338196,0.0243145,2.62575,1,0.98689735,0.011050057,0.069815576,0.0,0.013102629,0.01105006,0.98689735,0.011050057
4545,44.4091442,0.0588453,2.85924,1,0.9848843,0.015353462,0.07836591,0.0,0.015115609,0.01535346,0.9848843,0.015353462
4546,43.6770836,0.0511378,3.93341,1,0.98718566,0.013068986,0.06856656,0.0,0.012814386,0.013068981,0.98718566,0.013068986
4547,45.5196828,0.1222614,13.25464,1,0.9868848,0.008832442,0.06987005,0.0,0.013115244,0.008832444,0.9868848,0.008832442
4548,45.4971252,0.0643966,5.64592,1,0.98375756,0.016430432,0.08303076,0.0,0.016242446,0.016430432,0.98375756,0.016430432
4549,44.4640974,0.0743496,2.94477,1,0.9858159,0.013746233,0.07444558,0.0,0.014184163,0.013746235,0.9858159,0.013746233
4550,43.6748541,0.0513752,2.35372,1,0.9871804,0.013412274,0.068589374,0.0,0.0128196385,0.0134122735,0.9871804,0.013412274
4551,43.9432731,0.0263131,2.60108,1,0.9869526,0.012234173,0.06957685,0.0,0.0130474325,0.012234172,0.9869526,0.012234173
4552,46.3131104,0.1784774,2.73291,1,0.98578143,0.01366432,0.07459153,0.0,0.014218576,0.013664321,0.98578143,0.01366432
4553,43.574817,0.0063529,2.35073,1,0.985975,0.01478274,0.073769346,0.0,0.014024916,0.014782739,0.985975,0.01478274
4554,45.5133236,0.1003924,6.55303,1,0.9855148,0.012961942,0.07571914,0.0,0.014485186,0.012961942,0.9855148,0.012961942
4555,43.4227556,0.0268612,3.00152,1,0.9865225,0.011578785,0.07142999,0.0,0.013477415,0.011578786,0.9865225,0.011578785
4556,44.5997981,0.0808482,2.82463,1,0.98489237,0.01368774,0.0783327,0.0,0.015107692,0.013687735,0.98489237,0.01368774
4557,44.5768779,0.0741782,3.00592,1,0.9867656,0.011734392,0.07038444,0.0,0.013234429,0.011734391,0.9867656,0.011734392
4558,47.0344032,0.1322193,4.06526,1,0.98508996,0.013380238,0.077505715,0.0,0.014910018,0.013380233,0.98508996,0.013380238
4559,42.421908,0.1225852,5.10984,1,0.98910606,0.010299186,0.060070124,0.0,0.010893953,0.010299184,0.98910606,0.010299186
4560,44.1303019,0.0615054,3.69418,1,0.9870025,0.011519831,0.06936072,0.0,0.012997478,0.011519831,0.9870025,0.011519831
4561,43.7636455,0.0289575,2.92313,1,0.98776376,0.012159287,0.066041745,0.0,0.012236297,0.01215929,0.98776376,0.012159287
4562,44.3127516,0.0817786,3.42629,1,0.98653275,0.013710893,0.07138626,0.0,0.013467251,0.013710892,0.98653275,0.013710893
4563,44.183979,0.0650102,2.87786,1,0.9876385,0.013549232,0.066591166,0.0,0.01236156,0.013549221,0.9876385,0.013549232
4564,44.2771412,0.0865788,1.44696,1,0.9854259,0.012826254,0.0760942,0.0,0.014574129,0.012826258,0.9854259,0.012826254
4565,46.384377,0.1383272,1.92927,1,0.9855701,0.014402466,0.075486,0.0,0.014429973,0.014402469,0.9855701,0.014402466
4566,43.9703373,0.1172072,3.69195,1,0.9871492,0.012392724,0.06872468,0.0,0.012850773,0.012392729,0.9871492,0.012392724
4567,46.2347611,0.0834846,1.49976,1,0.9844295,0.020034095,0.08025913,0.0,0.015570554,0.020034095,0.9844295,0.020034095
4568,45.9493763,0.0449023,2.01966,1,0.9847287,0.01500633,0.07901532,0.0,0.015271301,0.015006326,0.9847287,0.01500633
4569,43.7178711,0.1215766,8.60054,1,0.98887414,0.008316381,0.061113108,0.0,0.011125825,0.008316381,0.98887414,0.008316381
4570,45.646328,0.1384034,3.46192,1,0.98491216,0.01491353,0.07824974,0.0,0.01508781,0.014913528,0.98491216,0.01491353
4571,44.1227827,0.0370355,0.96092,1,0.98576564,0.016167091,0.074658364,0.0,0.014234333,0.016167091,0.98576564,0.016167091
4572,45.7874179,0.0337059,1.59038,1,0.988026,0.011184019,0.06488725,0.0,0.0119740255,0.011184019,0.988026,0.011184019
4573,46.5893525,0.0421757,0.59043,1,0.9829494,0.018328378,0.08632715,0.0,0.017050605,0.018328376,0.9829494,0.018328378
4574,44.681785,0.0466122,0.9841,1,0.9882048,0.010770663,0.064096846,0.0,0.011795212,0.010770658,0.9882048,0.010770663
4575,39.8278654,0.0237467,1.58979,1,0.988917,0.012722436,0.06092105,0.0,0.011083062,0.012722435,0.988917,0.012722436
4576,42.8893695,0.1662244,19.97647,1,0.9884467,0.0081402045,0.06302307,0.0,0.011553299,0.008140202,0.9884467,0.0081402045
4577,44.68049,0.0367815,1.48413,1,0.9859203,0.014264117,0.07400201,0.0,0.014079655,0.01426411,0.9859203,0.014264117
4578,43.8612988,0.0358227,2.08705,1,0.98921806,0.010704883,0.059564613,0.0,0.0107819615,0.010704888,0.98921806,0.010704883
4579,45.7118691,0.046651,1.74791,1,0.98217607,0.0209804,0.0894448,0.0,0.017823895,0.0209804,0.98217607,0.0209804
4580,43.3443121,0.0288172,2.2084,1,0.98545015,0.012921768,0.07599206,0.0,0.014549904,0.012921772,0.98545015,0.012921768
4581,43.3439544,0.0156013,1.68689,1,0.9895692,0.011158649,0.0579719,0.0,0.010430805,0.011158651,0.9895692,0.011158649
4582,42.8666115,0.0259006,3.24851,1,0.9891869,0.00929765,0.059705626,0.0,0.010813189,0.009297653,0.9891869,0.00929765
4583,43.3882564,0.0362605,2.28307,1,0.98802316,0.009092954,0.06489981,0.0,0.011976868,0.00909295,0.98802316,0.009092954
4584,44.7327276,0.0791417,1.9463,1,0.9876201,0.00977483,0.066671625,0.0,0.012379933,0.00977483,0.9876201,0.00977483
4585,45.0361888,0.0843132,1.7595,1,0.9832341,0.022915782,0.085170396,0.0,0.0167659,0.02291578,0.9832341,0.022915782
4586,43.6880842,0.0611782,2.28844,1,0.98711014,0.009768006,0.06889427,0.0,0.012889863,0.009768008,0.98711014,0.009768006
4587,44.4981059,0.0671496,2.87773,1,0.9892396,0.010378323,0.059467323,0.0,0.010760438,0.010378324,0.9892396,0.010378323
4588,44.1809411,0.0954836,2.21712,1,0.9871374,0.0134960525,0.06877599,0.0,0.0128625985,0.013496046,0.9871374,0.0134960525
4589,43.6060634,0.1520531,22.58685,1,0.9885562,0.0075407806,0.06253501,0.0,0.011443699,0.007540783,0.9885562,0.0075407806
4590,44.0108127,0.0547939,11.65638,1,0.98842514,0.009200941,0.06311883,0.0,0.011574814,0.0092009455,0.98842514,0.009200941
4591,44.9539833,0.079051,2.32907,1,0.98778313,0.011788903,0.06595635,0.0,0.012216831,0.01178891,0.98778313,0.011788903
4592,44.2315494,0.0484823,2.42903,1,0.98836154,0.0120079955,0.06340153,0.0,0.011638424,0.012007995,0.98836154,0.0120079955
4593,43.0187342,0.0446877,5.27151,1,0.98768866,0.009959622,0.06637111,0.0,0.012311347,0.009959624,0.98768866,0.009959622
4594,45.2131955,0.1558668,20.84065,1,0.9877409,0.00865759,0.0661419,0.0,0.012259088,0.008657602,0.9877409,0.00865759
4595,44.1954091,0.0503961,3.41948,1,0.9878843,0.010545397,0.065511554,0.0,0.012115666,0.010545398,0.9878843,0.010545397
4596,45.0961359,0.1090449,2.78553,1,0.98713577,0.0117162485,0.06878273,0.0,0.012864139,0.011716242,0.98713577,0.0117162485
4597,43.881833,0.0208841,4.20189,1,0.98760027,0.012188212,0.06675822,0.0,0.012399692,0.0121882185,0.98760027,0.012188212
4598,45.9064094,0.1311119,11.78794,1,0.9873488,0.009619363,0.06785678,0.0,0.012651247,0.009619354,0.9873488,0.009619363
4599,43.5416299,0.0405505,3.46488,1,0.98783356,0.011326241,0.06573463,0.0,0.012166373,0.011326244,0.98783356,0.011326241
4600,42.8137343,0.1849344,37.33576,1,0.98970187,0.0077120266,0.05736732,0.0,0.01029821,0.0077120354,0.98970187,0.0077120266
4601,70.3107256,0.3465393,33.54923,1,0.9156785,0.067841105,0.289199,0.0,0.0843214,0.0678411,0.9156785,0.067841105
4602,83.3705616,0.7794452,26.94229,1,0.8312169,0.17552336,0.45395148,0.0,0.16878314,0.17552336,0.8312169,0.17552336
4603,39.4973014,0.2419871,3.31278,1,0.9886295,0.010127076,0.06220799,0.0,0.011370416,0.010127074,0.9886295,0.010127076
4604,54.2990688,0.2894681,2.85044,1,0.97553027,0.029826835,0.11495823,0.0,0.024469675,0.02982683,0.97553027,0.029826835
4605,44.1518953,0.0175671,2.4197,1,0.9879203,0.011712804,0.065353334,0.0,0.0120797455,0.011712808,0.9879203,0.011712804
4606,152.2834158,0.7936775,28.52389,0,0.9756535,0.066830084,0.11450368,0.0,0.9756535,0.066830084,0.02434644,0.06683009
4607,80.3509018,0.5425019,26.59668,1,0.83814085,0.13658851,0.44273996,0.0,0.16185911,0.13658851,0.83814085,0.13658851
4608,89.3599494,0.6074098,1.19956,1,0.59485453,0.3011222,0.67504287,0.0,0.4051455,0.3011222,0.59485453,0.3011222
4609,53.4511518,0.3186533,37.35351,1,0.983577,0.012405366,0.083770394,0.0,0.016422905,0.012405362,0.983577,0.012405366
4610,30.2135995,0.035332,38.89742,1,0.9955573,0.0049017016,0.028496534,0.0,0.004442671,0.0049017053,0.9955573,0.0049017016
4611,56.2186267,0.413474,29.32118,1,0.97534525,0.026719013,0.115639746,0.0,0.024654824,0.02671901,0.97534525,0.026719013
4612,92.6164237,0.6281219,35.61068,1,0.55265516,0.23999466,0.6875918,0.0,0.44734487,0.23999465,0.55265516,0.23999466
4613,40.1496697,0.0575053,17.27287,1,0.99227846,0.007247448,0.045247655,0.0,0.0077216504,0.0072474456,0.99227846,0.007247448
4614,42.1095519,0.1152557,25.50695,1,0.98903906,0.007312259,0.060372017,0.0,0.010960964,0.0073122582,0.98903906,0.007312259
4615,47.8386341,0.2344469,15.23656,1,0.9835695,0.011635966,0.08380164,0.0,0.016430585,0.0116359675,0.9835695,0.011635966
4616,47.1187707,0.1058687,14.13409,1,0.98606336,0.009441073,0.073393404,0.0,0.013936582,0.009441074,0.98606336,0.009441073
4619,36.2645748,0.9006879,157.51764,1,0.99801314,0.011258366,0.014345654,0.0,0.0019868822,0.01125836,0.99801314,0.011258366
4620,42.4098774,0.1981394,52.2114,1,0.9936624,0.005675738,0.038393475,0.0,0.006337552,0.005675737,0.9936624,0.005675738
4622,47.295572,0.2221173,6.96268,1,0.9871875,0.010621083,0.06855851,0.0,0.01281253,0.010621084,0.9871875,0.010621083
4623,60.8380988,0.9559015,22.25172,1,0.97617805,0.021532465,0.112562165,0.0,0.023821983,0.021532478,0.97617805,0.021532465
4626,40.680459,0.0737324,18.94535,1,0.9890619,0.0071928557,0.060268793,0.0,0.010938015,0.0071928594,0.9890619,0.0071928557
4627,46.8449614,0.1984393,21.31472,1,0.9861624,0.009686663,0.072971106,0.0,0.013837516,0.009686655,0.9861624,0.009686663
4628,36.5298663,0.3366118,26.77392,1,0.99121636,0.006668366,0.05033419,0.0,0.008783612,0.0066683656,0.99121636,0.006668366
4629,71.3206346,0.4308415,36.86761,1,0.91539496,0.088095866,0.28987482,0.0,0.084605016,0.088095866,0.91539496,0.088095866
4630,41.4524298,0.0694719,13.39046,1,0.9891361,0.007463119,0.05993467,0.0,0.010863921,0.00746312,0.9891361,0.007463119
4631,45.7113119,0.1700673,14.09461,1,0.988749,0.009061359,0.06167431,0.0,0.011251079,0.009061362,0.988749,0.009061359
4632,137.3173746,0.7351545,14.71795,0,0.9400404,0.11672579,0.22685622,0.0,0.9400404,0.11672579,0.05995953,0.11672578
4633,43.1155773,0.1023045,26.15274,1,0.98807234,0.009258576,0.06468239,0.0,0.011927596,0.009258577,0.98807234,0.009258576
4634,78.5158732,0.7726506,13.66262,1,0.87856454,0.13864854,0.36977535,0.0,0.12143548,0.13864854,0.87856454,0.13864854
4635,35.6127235,0.1022603,29.99129,1,0.99142915,0.0064063855,0.049325846,0.0,0.008570804,0.0064063836,0.99142915,0.0064063855
4640,46.8024146,0.9352471,129.86626,1,0.9900395,0.0916949,0.055819727,0.0,0.0099604465,0.09169491,0.9900395,0.0916949
4641,53.1072356,0.2503278,30.60261,1,0.9809237,0.016817467,0.09442242,0.0,0.019076401,0.016817473,0.9809237,0.016817467
4642,98.5018203,0.6444861,13.03871,0,0.5601821,0.26272509,0.68588585,0.0,0.5601821,0.26272509,0.43981788,0.26272509
4643,45.652233,0.1832236,15.35351,1,0.9866682,0.008782244,0.07080385,0.0,0.0133317765,0.008782248,0.9866682,0.008782244
4646,47.4854527,0.2342923,22.59359,1,0.9865259,0.010833973,0.07141583,0.0,0.013474145,0.010833976,0.9865259,0.010833973
4647,43.5074774,0.2809446,22.08932,1,0.98840815,0.009553508,0.06319466,0.0,0.011591887,0.009553505,0.98840815,0.009553508
4648,40.3044439,0.0256866,15.0295,1,0.9905001,0.0074613877,0.05369071,0.0,0.009499908,0.007461389,0.9905001,0.0074613877
4650,64.5699587,0.9575861,170.98132,1,0.9883504,0.08255045,0.06345139,0.0,0.011649674,0.08255045,0.9883504,0.08255045
4652,68.0863133,0.7811107,8.31802,1,0.93609136,0.06817666,0.2375895,0.0,0.06390863,0.06817666,0.93609136,0.06817666
4653,52.621046,0.4926907,11.1413,1,0.98470956,0.013687098,0.07909538,0.0,0.015290544,0.013687099,0.98470956,0.013687098
4654,40.5852113,0.0606373,20.29147,1,0.98967534,0.006929542,0.057487804,0.0,0.010324573,0.0069295443,0.98967534,0.006929542
4655,42.7420331,0.2162128,15.54547,1,0.98875976,0.008370354,0.06162581,0.0,0.011240214,0.008370356,0.98875976,0.008370354
4656,42.4835319,0.0313652,11.38507,1,0.9897508,0.008098581,0.05714347,0.0,0.0102491835,0.008098581,0.9897508,0.008098581
4657,56.3436572,0.4047379,11.12139,1,0.97739595,0.022694435,0.10800755,0.0,0.022604058,0.022694433,0.97739595,0.022694435
4658,159.0922942,0.7564399,37.35365,0,0.9490514,0.12532915,0.2012991,0.0,0.9490514,0.12532915,0.050948683,0.12532914
4659,46.9493797,0.3492231,22.32019,1,0.9880417,0.00934489,0.06481784,0.0,0.011958284,0.009344884,0.9880417,0.00934489
4660,97.3283839,0.7023907,10.67592,0,0.5839184,0.29780594,0.6789957,0.0,0.5839184,0.29780594,0.41608167,0.29780594
4661,39.2351923,0.1806998,18.27306,1,0.9905169,0.00600166,0.05361264,0.0,0.009483115,0.0060016597,0.9905169,0.00600166
4662,70.3064224,0.4269676,33.54585,1,0.9254471,0.072988965,0.26525974,0.0,0.07455289,0.072988965,0.9254471,0.072988965
4663,38.247599,0.1237811,33.41007,1,0.99169046,0.00662034,0.048080433,0.0,0.008309512,0.0066203373,0.99169046,0.00662034
4664,43.7178947,0.1375306,10.96759,1,0.9896102,0.008601512,0.05778516,0.0,0.010389806,0.008601512,0.9896102,0.008601512
4665,43.5552538,0.1240109,3.46942,1,0.98925406,0.009291107,0.059401732,0.0,0.010745926,0.009291108,0.98925406,0.009291107
4666,74.358063,0.5202538,10.16937,1,0.85101426,0.19254342,0.42094576,0.0,0.14898579,0.1925434,0.85101426,0.19254342
4667,79.200155,0.5576378,15.12272,1,0.8438063,0.18731137,0.43330383,0.0,0.15619361,0.18731137,0.8438063,0.18731137
4668,44.6081626,0.0837546,10.28103,1,0.98920524,0.009003296,0.05962208,0.0,0.010794654,0.009003297,0.98920524,0.009003296
4669,53.5199523,0.5881855,17.46844,1,0.983545,0.013352168,0.08390167,0.0,0.016455017,0.013352165,0.983545,0.013352168
4670,68.9097942,0.5291047,15.79904,1,0.93919235,0.070498325,0.22918397,0.0,0.060807608,0.070498325,0.93919235,0.070498325
4671,56.3212287,0.3477419,16.77881,1,0.977429,0.023325972,0.10788303,0.0,0.022570996,0.023325976,0.977429,0.023325972
4672,72.1791013,0.9533772,56.74645,1,0.9244319,0.09878148,0.26780918,0.0,0.07556798,0.09878148,0.9244319,0.09878148
4673,53.693964,0.3391358,13.82125,1,0.98020005,0.016759714,0.097259745,0.0,0.019800026,0.016759712,0.98020005,0.016759714
4674,43.0194665,0.101273,28.61267,1,0.98773074,0.008195713,0.066186674,0.0,0.01226931,0.008195715,0.98773074,0.008195713
4675,46.0443094,0.1011759,23.618,1,0.9867158,0.010504692,0.0705992,0.0,0.013284261,0.0105046965,0.9867158,0.010504692
4676,38.547123,0.1041624,21.21981,1,0.99107033,0.006319394,0.051023297,0.0,0.00892969,0.006319401,0.99107033,0.006319394
4677,53.7627604,0.1739736,18.20636,1,0.9813225,0.017482646,0.09284631,0.0,0.018677425,0.017482644,0.9813225,0.017482646
4678,49.3814038,0.1567527,25.05348,1,0.9834841,0.012405751,0.084150404,0.0,0.016515827,0.01240575,0.9834841,0.012405751
4679,51.6116909,0.2639708,38.05063,1,0.98314005,0.01502147,0.08555301,0.0,0.016859934,0.015021474,0.98314005,0.01502147
4680,77.5779698,0.5381355,18.17788,1,0.88092095,0.12246824,0.36508608,0.0,0.11907907,0.12246824,0.88092095,0.12246824
4681,38.3095413,0.1035617,20.03865,1,0.9915472,0.0060347947,0.048764125,0.0,0.008452744,0.0060347994,0.9915472,0.0060347947
4682,39.3836904,0.2159977,16.45603,1,0.9925117,0.0067331325,0.04411128,0.0,0.0074883616,0.006733132,0.9925117,0.0067331325
4683,48.0393877,0.1510626,11.15069,1,0.98679125,0.011016476,0.07027367,0.0,0.013208726,0.011016469,0.98679125,0.011016476
4684,42.2113245,0.1026198,23.96965,1,0.98940486,0.0077436655,0.05871907,0.0,0.010595235,0.0077436673,0.98940486,0.0077436655
4685,60.3833534,0.3758223,22.48644,1,0.96739054,0.030897235,0.1436991,0.0,0.032609474,0.030897235,0.96739054,0.030897235
4687,46.0771217,0.0971095,10.73409,1,0.98597914,0.011069144,0.07375224,0.0,0.014020919,0.011069142,0.98597914,0.011069144
4688,50.3412631,0.1031013,18.61324,1,0.9853949,0.012878705,0.07622472,0.0,0.01460511,0.012878696,0.9853949,0.012878705
4689,44.8497072,0.1960122,12.83465,1,0.9882368,0.010207378,0.06395509,0.0,0.0117632095,0.0102073755,0.9882368,0.010207378
4690,37.8697465,0.1054556,27.22998,1,0.9895011,0.0076288264,0.058281597,0.0,0.010498884,0.0076288246,0.9895011,0.0076288264
4691,60.1157442,0.3844203,10.92746,1,0.96591157,0.03701717,0.14867854,0.0,0.034088407,0.037017174,0.96591157,0.03701717
4693,53.8934066,0.3336064,26.68459,1,0.9783066,0.015326631,0.10455842,0.0,0.021693436,0.015326633,0.9783066,0.015326631
4694,79.1900793,0.5259618,24.59881,1,0.8528736,0.13734664,0.4176919,0.0,0.1471263,0.13734664,0.8528736,0.13734664
4695,90.8261039,0.7479749,30.77632,1,0.665281,0.2505006,0.63747036,0.0,0.3347191,0.2505006,0.665281,0.2505006
4696,55.9659389,0.288776,12.52175,1,0.97678596,0.027732667,0.11029698,0.0,0.02321408,0.027732657,0.97678596,0.027732667
4697,65.3968228,0.3928243,20.79819,1,0.95763415,0.035642657,0.17539164,0.0,0.042365953,0.03564266,0.95763415,0.035642657
4698,41.8849652,0.0336431,15.58697,1,0.98919,0.007966075,0.059691433,0.0,0.010810034,0.007966084,0.98919,0.007966075
4699,46.3484792,0.0965072,21.91633,1,0.98654807,0.0098014455,0.07132054,0.0,0.01345195,0.0098014455,0.98654807,0.0098014455
4701,41.9900323,0.0250134,15.30636,1,0.98744506,0.00868196,0.06743703,0.0,0.012555003,0.008681965,0.98744506,0.00868196
4702,43.2309743,0.1412232,23.87022,1,0.9886918,0.0077653406,0.061930284,0.0,0.0113083,0.007765337,0.9886918,0.0077653406
4703,41.1207372,0.0164566,7.81474,1,0.98885244,0.010296307,0.061210416,0.0,0.011147512,0.010296309,0.98885244,0.010296307
4704,96.2917632,0.6126077,16.77348,0,0.53898114,0.27704483,0.6901051,0.0,0.53898114,0.27704483,0.46101892,0.27704483
4705,54.3070311,0.2839024,22.92019,1,0.9807177,0.016769825,0.09523259,0.0,0.019282283,0.016769836,0.9807177,0.016769825
4706,105.6729706,0.6554613,11.98531,0,0.7423961,0.24231784,0.5705357,0.0,0.7423961,0.24231784,0.25760388,0.24231786
4707,47.5407327,0.0970247,8.53784,1,0.9840891,0.014217851,0.08166685,0.0,0.015910935,0.014217852,0.9840891,0.014217851
4708,35.468002,0.1071985,25.58918,1,0.992615,0.005440289,0.043605577,0.0,0.007385018,0.0054402864,0.992615,0.005440289
4709,59.4285541,0.363239,18.1701,1,0.9707606,0.031136226,0.13208821,0.0,0.02923939,0.031136226,0.9707606,0.031136226
4710,62.1681789,0.3637516,16.34029,1,0.9663164,0.032963887,0.1473223,0.0,0.033683594,0.032963887,0.9663164,0.032963887
4711,156.0864905,0.8155703,15.66153,0,0.9638739,0.10752345,0.15543091,0.0,0.9638739,0.10752345,0.036126107,0.10752344
4712,67.4094012,0.4581431,9.99612,1,0.9311769,0.095994614,0.25058398,0.0,0.0688231,0.09599461,0.9311769,0.095994614
4713,42.2560651,0.0968762,14.08351,1,0.98998564,0.0076192464,0.056067646,0.0,0.010014398,0.007619242,0.98998564,0.0076192464
4714,62.1094934,0.2833837,24.63887,1,0.9663542,0.032221854,0.14719552,0.0,0.03364585,0.032221846,0.9663542,0.032221854
4715,93.5257777,0.5944738,14.86138,1,0.5255057,0.28252375,0.69184554,0.0,0.47449425,0.28252375,0.5255057,0.28252375
4716,36.3714471,0.1066653,23.88769,1,0.99182373,0.0062318887,0.04744204,0.0,0.008176241,0.006231889,0.99182373,0.0062318887
4718,43.1115498,0.0265933,6.93181,1,0.9897971,0.008821002,0.056931943,0.0,0.01020294,0.008821001,0.9897971,0.008821002
4719,106.136129,0.7174762,21.11358,0,0.64064074,0.26826388,0.65304863,0.0,0.64064074,0.26826388,0.35935923,0.26826388
4720,58.2459205,0.3881303,5.77284,1,0.9664643,0.04265305,0.14682561,0.0,0.033535726,0.042653054,0.9664643,0.04265305
4721,56.9158952,0.3563617,19.29072,1,0.97654456,0.02041296,0.11119825,0.0,0.023455415,0.020412961,0.97654456,0.02041296
4722,65.2856946,0.386027,15.65457,1,0.9373448,0.074816495,0.23421171,0.0,0.06265517,0.074816495,0.9373448,0.074816495
4723,156.3765671,0.8083254,22.16325,0,0.9679002,0.10073048,0.14196715,0.0,0.9679002,0.10073048,0.0320998,0.10073047
4724,58.9421885,0.2586878,16.43024,1,0.9731747,0.024455052,0.12352721,0.0,0.02682531,0.024455048,0.9731747,0.024455052
4725,128.7266641,0.6440601,16.40769,0,0.91414315,0.163608,0.29284576,0.0,0.91414315,0.163608,0.08585682,0.163608
4726,52.9969042,0.2592441,8.94798,1,0.97934806,0.025141794,0.10056571,0.0,0.020651972,0.025141798,0.97934806,0.025141794
4727,44.5721139,0.0947337,28.68265,1,0.9885707,0.008851241,0.062470715,0.0,0.011429299,0.008851238,0.9885707,0.008851241
4728,37.1190997,0.1056338,35.2255,1,0.99114996,0.006723314,0.050648153,0.0,0.00885012,0.0067233113,0.99114996,0.006723314
4729,34.8319681,0.1079649,20.9266,1,0.9922192,0.0059819217,0.04553455,0.0,0.0077807475,0.0059819245,0.9922192,0.0059819217
4730,36.2361023,0.1037758,24.81706,1,0.9910663,0.0067899553,0.051042426,0.0,0.008933756,0.0067899516,0.9910663,0.0067899553
4731,53.3099842,0.3062535,9.89544,1,0.9793854,0.01917626,0.100421466,0.0,0.020614587,0.019176263,0.9793854,0.01917626
4732,42.1806326,0.1863408,7.7482,1,0.98939383,0.0076054526,0.058768835,0.0,0.010606192,0.007605453,0.98939383,0.0076054526
4733,45.7627843,0.2041791,15.9284,1,0.9883964,0.008345895,0.063246846,0.0,0.011603627,0.008345894,0.9883964,0.008345895
